id,shipmentId,timestamp,temperatureC,humidityPct,sensorOk,locationId,excursion
tmp-00568,SHP-014,2026-05-31T21:00:00.000Z,4.2,38,true,loc-port-newark,false
tmp-00569,SHP-014,2026-06-01T00:00:00.000Z,4.7,44,true,loc-port-newark,false
tmp-00570,SHP-014,2026-06-01T03:00:00.000Z,5.1,50,true,loc-port-newark,false
tmp-00571,SHP-014,2026-06-01T06:00:00.000Z,4.1,54,true,loc-port-newark,false
tmp-00572,SHP-014,2026-06-01T09:00:00.000Z,3.9,46,true,loc-port-newark,false
tmp-00573,SHP-014,2026-06-01T12:00:00.000Z,5.4,46,true,loc-port-newark,false
tmp-00574,SHP-014,2026-06-01T15:00:00.000Z,3.9,37,true,loc-port-newark,false
tmp-00575,SHP-014,2026-06-01T18:00:00.000Z,5.1,51,true,loc-port-newark,false
tmp-00576,SHP-014,2026-06-01T21:00:00.000Z,4.6,45,true,loc-port-newark,false
tmp-00577,SHP-014,2026-06-02T00:00:00.000Z,9.6,29,true,loc-customs-newark,true
tmp-00578,SHP-014,2026-06-02T03:00:00.000Z,9.3,44,true,loc-customs-newark,true
tmp-00579,SHP-014,2026-06-02T06:00:00.000Z,9.5,42,true,loc-customs-newark,true
tmp-00580,SHP-014,2026-06-02T09:00:00.000Z,4.9,53,true,loc-customs-newark,false
tmp-00581,SHP-014,2026-06-02T12:00:00.000Z,4.9,43,true,loc-customs-newark,false
tmp-00582,SHP-014,2026-06-02T15:00:00.000Z,5.3,39,true,loc-customs-newark,false
tmp-00583,SHP-014,2026-06-02T18:00:00.000Z,4.3,41,true,loc-customs-newark,false
tmp-00584,SHP-014,2026-06-02T21:00:00.000Z,4.7,45,true,loc-customs-newark,false
tmp-00585,SHP-014,2026-06-03T00:00:00.000Z,4.5,49,true,loc-customs-newark,false
tmp-00586,SHP-014,2026-06-03T03:00:00.000Z,3.8,44,true,loc-customs-newark,false
tmp-00587,SHP-014,2026-06-03T06:00:00.000Z,4.7,41,true,loc-customs-newark,false
tmp-00588,SHP-014,2026-06-03T09:00:00.000Z,6.1,40,true,loc-customs-newark,false
tmp-00589,SHP-014,2026-06-03T12:00:00.000Z,6.1,50,true,loc-customs-newark,false
tmp-00590,SHP-014,2026-06-03T15:00:00.000Z,4.9,42,true,loc-customs-newark,false
tmp-00591,SHP-014,2026-06-03T18:00:00.000Z,4,36,true,loc-customs-newark,false
tmp-00592,SHP-014,2026-06-03T21:00:00.000Z,5.1,45,true,loc-customs-newark,false
tmp-00593,SHP-014,2026-06-04T00:00:00.000Z,6.1,38,true,loc-customs-newark,false
tmp-00594,SHP-014,2026-06-04T03:00:00.000Z,5.8,39,true,loc-customs-newark,false
tmp-00595,SHP-014,2026-06-04T06:00:00.000Z,5,53,true,loc-customs-newark,false
tmp-00596,SHP-014,2026-06-04T09:00:00.000Z,4.7,42,true,loc-customs-newark,false
tmp-00597,SHP-014,2026-06-04T12:00:00.000Z,5.2,54,true,loc-customs-newark,false
tmp-00598,SHP-014,2026-06-04T15:00:00.000Z,6.1,49,true,loc-customs-newark,false
tmp-00599,SHP-014,2026-06-04T18:00:00.000Z,5.8,49,true,loc-customs-newark,false
tmp-00600,SHP-014,2026-06-04T21:00:00.000Z,3.3,39,true,loc-customs-newark,false
tmp-00601,SHP-014,2026-06-05T00:00:00.000Z,5.3,41,true,loc-customs-newark,false
tmp-00602,SHP-014,2026-06-05T03:00:00.000Z,4.9,51,true,loc-customs-newark,false
tmp-00603,SHP-014,2026-06-05T06:00:00.000Z,4,47,true,loc-customs-newark,false
tmp-00604,SHP-014,2026-06-05T09:00:00.000Z,4,38,true,loc-customs-newark,false
tmp-00605,SHP-014,2026-06-05T12:00:00.000Z,5.4,48,true,loc-customs-newark,false
tmp-00606,SHP-014,2026-06-05T15:00:00.000Z,5.8,39,true,loc-customs-newark,false
tmp-00607,SHP-014,2026-06-05T18:00:00.000Z,6.2,51,true,loc-customs-newark,false
tmp-00608,SHP-014,2026-06-05T21:00:00.000Z,4.3,44,true,loc-customs-newark,false
tmp-00609,SHP-014,2026-06-06T00:00:00.000Z,4.2,36,true,loc-customs-newark,false
tmp-00610,SHP-014,2026-06-06T03:00:00.000Z,4.1,43,true,loc-customs-newark,false
tmp-00611,SHP-014,2026-06-06T06:00:00.000Z,4.6,41,true,loc-customs-newark,false
tmp-00612,SHP-014,2026-06-06T09:00:00.000Z,3.9,56,true,loc-customs-newark,false
tmp-00613,SHP-014,2026-06-06T12:00:00.000Z,3.4,47,true,loc-customs-newark,false
tmp-00614,SHP-014,2026-06-06T15:00:00.000Z,4.4,50,true,loc-customs-newark,false
tmp-00615,SHP-014,2026-06-06T18:00:00.000Z,6.2,44,true,loc-customs-newark,false
tmp-00616,SHP-014,2026-06-06T21:00:00.000Z,5.8,46,true,loc-customs-newark,false
tmp-00617,SHP-014,2026-06-07T00:00:00.000Z,6.3,43,true,loc-customs-newark,false
tmp-00618,SHP-014,2026-06-07T03:00:00.000Z,4.6,44,true,loc-3pl-nj,false
tmp-00619,SHP-014,2026-06-07T06:00:00.000Z,6.2,54,true,loc-3pl-nj,false
tmp-00620,SHP-014,2026-06-07T09:00:00.000Z,4.2,43,false,loc-3pl-nj,false
tmp-00621,SHP-014,2026-06-07T12:00:00.000Z,4.2,36,true,loc-3pl-nj,false
tmp-00622,SHP-014,2026-06-07T15:00:00.000Z,5.6,51,true,loc-3pl-nj,false
tmp-00623,SHP-014,2026-06-07T18:00:00.000Z,5.4,46,true,loc-3pl-nj,false
tmp-00624,SHP-014,2026-06-07T21:00:00.000Z,5.3,45,true,loc-3pl-nj,false
tmp-00625,SHP-014,2026-06-08T00:00:00.000Z,6.3,52,true,loc-3pl-nj,false
tmp-00626,SHP-014,2026-06-08T03:00:00.000Z,4.9,54,true,loc-3pl-nj,false
tmp-00627,SHP-014,2026-06-08T06:00:00.000Z,3.8,47,true,loc-3pl-nj,false
tmp-00628,SHP-014,2026-06-08T09:00:00.000Z,5.1,36,true,loc-3pl-nj,false
tmp-00629,SHP-014,2026-06-08T12:00:00.000Z,4.6,50,true,loc-3pl-nj,false
tmp-00630,SHP-014,2026-06-08T15:00:00.000Z,3.8,28,true,loc-3pl-nj,false
tmp-00631,SHP-014,2026-06-08T18:00:00.000Z,5.2,37,true,loc-3pl-nj,false
tmp-00632,SHP-014,2026-06-08T21:00:00.000Z,4.2,56,true,loc-3pl-nj,false
tmp-00633,SHP-014,2026-06-09T00:00:00.000Z,4.5,41,true,loc-3pl-nj,false
tmp-00634,SHP-014,2026-06-09T03:00:00.000Z,4.3,38,true,loc-3pl-nj,false
tmp-00635,SHP-014,2026-06-09T06:00:00.000Z,5.6,49,true,loc-3pl-nj,false
tmp-00636,SHP-014,2026-06-09T09:00:00.000Z,5.1,53,true,loc-3pl-nj,false
tmp-00637,SHP-014,2026-06-09T12:00:00.000Z,5.5,45,true,loc-3pl-nj,false
tmp-00638,SHP-014,2026-06-09T15:00:00.000Z,4.7,37,true,loc-3pl-nj,false
tmp-00639,SHP-014,2026-06-09T18:00:00.000Z,5.8,50,true,loc-3pl-nj,false
tmp-00640,SHP-014,2026-06-09T21:00:00.000Z,6.2,51,true,loc-3pl-nj,false
tmp-00641,SHP-014,2026-06-10T00:00:00.000Z,5.2,49,false,loc-3pl-nj,false
tmp-00642,SHP-014,2026-06-10T03:00:00.000Z,4.3,40,true,loc-3pl-nj,false
tmp-00643,SHP-014,2026-06-10T06:00:00.000Z,4,35,true,loc-3pl-nj,false
tmp-00644,SHP-014,2026-06-10T09:00:00.000Z,5.3,44,true,loc-3pl-nj,false
tmp-00645,SHP-014,2026-06-10T12:00:00.000Z,5.1,51,true,loc-3pl-nj,false
tmp-00646,SHP-014,2026-06-10T15:00:00.000Z,3.8,39,true,loc-3pl-nj,false
tmp-00647,SHP-014,2026-06-10T18:00:00.000Z,6.2,46,true,loc-3pl-nj,false
tmp-00648,SHP-014,2026-06-10T21:00:00.000Z,5.5,47,true,loc-3pl-nj,false
tmp-00649,SHP-014,2026-06-11T00:00:00.000Z,5.6,37,true,loc-3pl-nj,false
tmp-00650,SHP-014,2026-06-11T03:00:00.000Z,4.1,42,true,loc-3pl-nj,false
tmp-00651,SHP-014,2026-06-11T06:00:00.000Z,5.6,48,false,loc-3pl-nj,false
tmp-00652,SHP-014,2026-06-11T09:00:00.000Z,5.4,46,true,loc-3pl-nj,false
tmp-00653,SHP-014,2026-06-11T12:00:00.000Z,4.6,43,true,loc-3pl-nj,false
tmp-00654,SHP-014,2026-06-11T15:00:00.000Z,5.5,51,true,loc-3pl-nj,false
tmp-00655,SHP-014,2026-06-11T18:00:00.000Z,4,37,true,loc-3pl-nj,false
tmp-00656,SHP-014,2026-06-11T21:00:00.000Z,5.8,49,true,loc-3pl-nj,false
tmp-00657,SHP-014,2026-06-12T00:00:00.000Z,5.2,42,true,loc-3pl-nj,false
tmp-00658,SHP-014,2026-06-12T03:00:00.000Z,5.4,47,true,loc-3pl-nj,false
tmp-00659,SHP-014,2026-06-12T06:00:00.000Z,4,50,true,loc-3pl-nj,false
tmp-00660,SHP-014,2026-06-12T09:00:00.000Z,3.5,56,true,loc-dc-nj,false
tmp-00661,SHP-014,2026-06-12T12:00:00.000Z,6.8,39,true,loc-dc-nj,false
tmp-00662,SHP-014,2026-06-12T15:00:00.000Z,3.5,40,true,loc-dc-nj,false
tmp-00663,SHP-014,2026-06-12T18:00:00.000Z,5.5,49,true,loc-dc-nj,false
tmp-00664,SHP-014,2026-06-12T21:00:00.000Z,4.4,55,true,loc-dc-nj,false
tmp-00665,SHP-014,2026-06-13T00:00:00.000Z,4.3,41,true,loc-dc-nj,false
tmp-00666,SHP-014,2026-06-13T03:00:00.000Z,5.2,39,true,loc-dc-nj,false
tmp-00667,SHP-014,2026-06-13T06:00:00.000Z,5.4,37,true,loc-dc-nj,false
tmp-00668,SHP-014,2026-06-13T09:00:00.000Z,5,46,true,loc-dc-nj,false
tmp-00669,SHP-014,2026-06-13T12:00:00.000Z,4.4,42,true,loc-dc-nj,false
tmp-00670,SHP-014,2026-06-13T15:00:00.000Z,3.7,38,true,loc-dc-nj,false
tmp-00671,SHP-014,2026-06-13T18:00:00.000Z,5.1,58,true,loc-dc-nj,false
tmp-00672,SHP-014,2026-06-13T21:00:00.000Z,6.1,50,true,loc-dc-nj,false
tmp-00673,SHP-014,2026-06-14T00:00:00.000Z,4.8,39,true,loc-dc-nj,false
tmp-00674,SHP-014,2026-06-14T03:00:00.000Z,5.8,45,true,loc-dc-nj,false
tmp-00675,SHP-014,2026-06-14T06:00:00.000Z,6.1,41,true,loc-dc-nj,false
tmp-00676,SHP-014,2026-06-14T09:00:00.000Z,4.4,47,true,loc-dc-nj,false
tmp-00677,SHP-014,2026-06-14T12:00:00.000Z,5.5,42,true,loc-dc-nj,false
tmp-00678,SHP-014,2026-06-14T15:00:00.000Z,5,48,true,loc-dc-nj,false
tmp-00679,SHP-014,2026-06-14T18:00:00.000Z,5.3,37,true,loc-dc-nj,false
tmp-00680,SHP-014,2026-06-14T21:00:00.000Z,5.6,54,true,loc-dc-nj,false
tmp-00681,SHP-014,2026-06-15T00:00:00.000Z,5,52,true,loc-dc-nj,false
tmp-00682,SHP-014,2026-06-15T03:00:00.000Z,5.5,48,true,loc-dc-nj,false
tmp-00683,SHP-014,2026-06-15T06:00:00.000Z,5.2,45,true,loc-dc-nj,false
tmp-00684,SHP-014,2026-06-15T09:00:00.000Z,4.5,38,true,loc-dc-nj,false
tmp-00685,SHP-014,2026-06-15T12:00:00.000Z,6.4,53,true,loc-dc-nj,false
tmp-00686,SHP-014,2026-06-15T15:00:00.000Z,3.9,37,true,loc-dc-nj,false
tmp-00687,SHP-014,2026-06-15T18:00:00.000Z,5.1,63,true,loc-dc-nj,false
tmp-00688,SHP-014,2026-06-15T21:00:00.000Z,4.9,43,true,loc-dc-nj,false
tmp-00689,SHP-014,2026-06-16T00:00:00.000Z,4.3,49,true,loc-dc-nj,false
tmp-00690,SHP-014,2026-06-16T03:00:00.000Z,5.2,45,true,loc-dc-nj,false
tmp-00691,SHP-014,2026-06-16T06:00:00.000Z,5.8,41,true,loc-dc-nj,false
tmp-00692,SHP-014,2026-06-16T09:00:00.000Z,4.7,46,false,loc-dc-nj,false
tmp-00693,SHP-014,2026-06-16T12:00:00.000Z,4.4,43,true,loc-dc-nj,false
tmp-00694,SHP-014,2026-06-16T15:00:00.000Z,4.6,40,true,loc-dc-nj,false
tmp-00695,SHP-014,2026-06-16T18:00:00.000Z,6.6,49,true,loc-dc-nj,false
tmp-00696,SHP-014,2026-06-16T21:00:00.000Z,5.8,38,true,loc-dc-nj,false
tmp-00697,SHP-014,2026-06-17T00:00:00.000Z,3.6,39,true,loc-dc-nj,false
tmp-00698,SHP-014,2026-06-17T03:00:00.000Z,5.2,46,true,loc-dc-nj,false
tmp-00699,SHP-014,2026-06-17T06:00:00.000Z,3.9,43,true,loc-dc-nj,false
tmp-00700,SHP-014,2026-06-17T09:00:00.000Z,4.8,49,true,loc-dc-nj,false
tmp-00701,SHP-014,2026-06-17T12:00:00.000Z,4.1,57,true,loc-hospital-atl,false
tmp-00702,SHP-017,2026-06-19T12:00:00.000Z,4,40,true,loc-air-fra,false
tmp-00703,SHP-017,2026-06-19T15:00:00.000Z,6.5,52,true,loc-air-fra,false
tmp-00704,SHP-017,2026-06-19T18:00:00.000Z,5.2,47,true,loc-air-fra,false
tmp-00705,SHP-017,2026-06-19T21:00:00.000Z,3.7,47,true,loc-air-fra,false
tmp-00706,SHP-017,2026-06-20T00:00:00.000Z,6.7,51,true,loc-air-fra,false
tmp-00707,SHP-017,2026-06-20T03:00:00.000Z,5.2,40,true,loc-air-fra,false
tmp-00708,SHP-017,2026-06-20T06:00:00.000Z,4.7,44,true,loc-air-fra,false
tmp-00709,SHP-017,2026-06-20T09:00:00.000Z,5.2,51,true,loc-air-fra,false
tmp-00710,SHP-017,2026-06-20T12:00:00.000Z,4.9,42,true,loc-air-fra,false
tmp-00711,SHP-017,2026-06-20T15:00:00.000Z,4.2,42,true,loc-air-fra,false
tmp-00712,SHP-017,2026-06-20T18:00:00.000Z,4,58,true,loc-air-fra,false
tmp-00713,SHP-017,2026-06-20T21:00:00.000Z,5.4,38,true,loc-air-fra,false
tmp-00714,SHP-017,2026-06-21T00:00:00.000Z,6.2,50,true,loc-air-jfk,false
tmp-00715,SHP-017,2026-06-21T03:00:00.000Z,6.2,43,true,loc-air-jfk,false
tmp-00716,SHP-017,2026-06-21T06:00:00.000Z,4.7,42,true,loc-air-jfk,false
tmp-00717,SHP-017,2026-06-21T09:00:00.000Z,3.6,38,true,loc-air-jfk,false
tmp-00718,SHP-017,2026-06-21T12:00:00.000Z,4.5,35,true,loc-air-jfk,false
tmp-00719,SHP-017,2026-06-21T15:00:00.000Z,3.9,39,true,loc-air-jfk,false
tmp-00720,SHP-017,2026-06-21T18:00:00.000Z,3.7,44,true,loc-air-jfk,false
tmp-00721,SHP-017,2026-06-21T21:00:00.000Z,4.7,41,true,loc-air-jfk,false
tmp-00722,SHP-017,2026-06-22T00:00:00.000Z,5,47,true,loc-air-jfk,false
tmp-00723,SHP-017,2026-06-22T03:00:00.000Z,5.1,43,true,loc-air-jfk,false
tmp-00724,SHP-017,2026-06-22T06:00:00.000Z,5.1,41,true,loc-air-jfk,false
tmp-00725,SHP-017,2026-06-22T09:00:00.000Z,5.8,38,true,loc-air-jfk,false
tmp-00726,SHP-017,2026-06-22T12:00:00.000Z,4.7,46,true,loc-customs-newark,false
tmp-00727,SHP-017,2026-06-22T15:00:00.000Z,5.8,44,true,loc-customs-newark,false
tmp-00728,SHP-017,2026-06-22T18:00:00.000Z,4.4,42,true,loc-customs-newark,false
tmp-00729,SHP-017,2026-06-22T21:00:00.000Z,4.7,45,true,loc-customs-newark,false
tmp-00730,SHP-017,2026-06-23T00:00:00.000Z,4,43,true,loc-customs-newark,false
tmp-00731,SHP-017,2026-06-23T03:00:00.000Z,6.1,44,true,loc-customs-newark,false
tmp-00732,SHP-017,2026-06-23T06:00:00.000Z,3.5,40,true,loc-customs-newark,false
tmp-00733,SHP-017,2026-06-23T09:00:00.000Z,4.5,53,true,loc-customs-newark,false
tmp-00734,SHP-017,2026-06-23T12:00:00.000Z,5.4,40,true,loc-customs-newark,false
tmp-00735,SHP-017,2026-06-23T15:00:00.000Z,4.7,43,true,loc-customs-newark,false
tmp-00736,SHP-017,2026-06-23T18:00:00.000Z,3.8,47,false,loc-customs-newark,false
tmp-00737,SHP-017,2026-06-23T21:00:00.000Z,4.7,32,true,loc-customs-newark,false
tmp-00738,SHP-017,2026-06-24T00:00:00.000Z,5.1,46,true,loc-dc-nj,false
tmp-00739,SHP-017,2026-06-24T03:00:00.000Z,5.4,50,true,loc-dc-nj,false
tmp-00740,SHP-017,2026-06-24T06:00:00.000Z,5.2,44,true,loc-dc-nj,false
tmp-00741,SHP-017,2026-06-24T09:00:00.000Z,4,37,true,loc-dc-nj,false
tmp-00742,SHP-017,2026-06-24T12:00:00.000Z,4.6,39,true,loc-dc-nj,false
tmp-00743,SHP-017,2026-06-24T15:00:00.000Z,4.2,47,true,loc-dc-nj,false
tmp-00744,SHP-017,2026-06-24T18:00:00.000Z,5.7,45,true,loc-dc-nj,false
tmp-00745,SHP-017,2026-06-24T21:00:00.000Z,3.7,58,true,loc-dc-nj,false
tmp-00746,SHP-017,2026-06-25T00:00:00.000Z,4.6,51,true,loc-dc-nj,false
tmp-00747,SHP-017,2026-06-25T03:00:00.000Z,3.9,54,true,loc-dc-nj,false
tmp-00748,SHP-017,2026-06-25T06:00:00.000Z,5.7,45,true,loc-dc-nj,false
tmp-00749,SHP-017,2026-06-25T09:00:00.000Z,5,53,true,loc-dc-nj,false
tmp-00750,SHP-017,2026-06-25T12:00:00.000Z,5.9,35,true,loc-hospital-atl,false
tmp-00751,SHP-020,2026-06-23T12:00:00.000Z,5.4,43,true,loc-dc-chicago,false
tmp-00752,SHP-020,2026-06-23T15:00:00.000Z,3.8,51,true,loc-dc-chicago,false
tmp-00753,SHP-020,2026-06-23T18:00:00.000Z,4.9,40,true,loc-dc-chicago,false
tmp-00754,SHP-020,2026-06-23T21:00:00.000Z,5.2,49,true,loc-dc-chicago,false
tmp-00755,SHP-020,2026-06-24T00:00:00.000Z,5.7,40,true,loc-dc-chicago,false
tmp-00756,SHP-020,2026-06-24T03:00:00.000Z,3.7,47,true,loc-dc-chicago,false
tmp-00757,SHP-020,2026-06-24T06:00:00.000Z,3.9,44,true,loc-dc-chicago,false
tmp-00758,SHP-020,2026-06-24T09:00:00.000Z,4.9,42,true,loc-dc-chicago,false
tmp-00759,SHP-020,2026-06-24T12:00:00.000Z,4.1,41,true,loc-dc-nj,false
tmp-00760,SHP-020,2026-06-24T15:00:00.000Z,3.7,54,true,loc-dc-nj,false
tmp-00761,SHP-020,2026-06-24T18:00:00.000Z,4.2,40,true,loc-dc-nj,false
tmp-00762,SHP-020,2026-06-24T21:00:00.000Z,5.3,44,true,loc-dc-nj,false
tmp-00763,SHP-020,2026-06-25T00:00:00.000Z,4.2,45,true,loc-dc-nj,false
tmp-00764,SHP-020,2026-06-25T03:00:00.000Z,6.2,55,true,loc-dc-nj,false
tmp-00765,SHP-020,2026-06-25T06:00:00.000Z,5.9,47,true,loc-dc-nj,false
tmp-00766,SHP-020,2026-06-25T09:00:00.000Z,5.9,55,true,loc-dc-nj,false
tmp-00767,SHP-020,2026-06-25T12:00:00.000Z,5.3,57,false,loc-hospital-atl,false
tmp-00768,SHP-021,2026-06-20T12:00:00.000Z,5.1,43,true,loc-air-lhr,false
tmp-00769,SHP-021,2026-06-20T15:00:00.000Z,4.8,56,true,loc-air-lhr,false
tmp-00770,SHP-021,2026-06-20T18:00:00.000Z,6.1,53,true,loc-air-lhr,false
tmp-00771,SHP-021,2026-06-20T21:00:00.000Z,5.4,48,true,loc-air-lhr,false
tmp-00772,SHP-021,2026-06-21T00:00:00.000Z,4.9,56,true,loc-air-lhr,false
tmp-00773,SHP-021,2026-06-21T03:00:00.000Z,6,44,true,loc-air-lhr,false
tmp-00774,SHP-021,2026-06-21T06:00:00.000Z,5.6,37,true,loc-air-lhr,false
tmp-00775,SHP-021,2026-06-21T09:00:00.000Z,5.1,39,true,loc-air-lhr,false
tmp-00776,SHP-021,2026-06-21T12:00:00.000Z,4.8,44,true,loc-air-lhr,false
tmp-00777,SHP-021,2026-06-21T15:00:00.000Z,5.2,47,true,loc-air-lhr,false
tmp-00778,SHP-021,2026-06-21T18:00:00.000Z,4.1,51,true,loc-air-jfk,false
tmp-00779,SHP-021,2026-06-21T21:00:00.000Z,6,45,true,loc-air-jfk,false
tmp-00780,SHP-021,2026-06-22T00:00:00.000Z,5.6,43,true,loc-air-jfk,false
tmp-00781,SHP-021,2026-06-22T03:00:00.000Z,5.6,46,true,loc-air-jfk,false
tmp-00782,SHP-021,2026-06-22T06:00:00.000Z,4.9,38,true,loc-air-jfk,false
tmp-00783,SHP-021,2026-06-22T09:00:00.000Z,5.6,49,true,loc-air-jfk,false
tmp-00784,SHP-021,2026-06-22T12:00:00.000Z,7.2,40,true,loc-air-jfk,false
tmp-00785,SHP-021,2026-06-22T15:00:00.000Z,4.5,53,true,loc-air-jfk,false
tmp-00786,SHP-021,2026-06-22T18:00:00.000Z,4.9,36,true,loc-air-jfk,false
tmp-00787,SHP-021,2026-06-22T21:00:00.000Z,5.1,52,true,loc-air-jfk,false
tmp-00788,SHP-021,2026-06-23T00:00:00.000Z,8.5,44,true,loc-customs-newark,true
tmp-00789,SHP-021,2026-06-23T03:00:00.000Z,9.5,51,true,loc-customs-newark,true
tmp-00790,SHP-021,2026-06-23T06:00:00.000Z,4.7,49,true,loc-customs-newark,false
tmp-00791,SHP-021,2026-06-23T09:00:00.000Z,9.8,49,true,loc-customs-newark,true
tmp-00792,SHP-021,2026-06-23T12:00:00.000Z,6,44,true,loc-customs-newark,false
tmp-00793,SHP-021,2026-06-23T15:00:00.000Z,4.8,44,true,loc-customs-newark,false
tmp-00794,SHP-021,2026-06-23T18:00:00.000Z,4.3,48,true,loc-customs-newark,false
tmp-00795,SHP-021,2026-06-23T21:00:00.000Z,6.2,39,true,loc-customs-newark,false
tmp-00796,SHP-021,2026-06-24T00:00:00.000Z,3.8,38,true,loc-customs-newark,false
tmp-00797,SHP-021,2026-06-24T03:00:00.000Z,5.5,52,true,loc-customs-newark,false
tmp-00798,SHP-021,2026-06-24T06:00:00.000Z,5,53,true,loc-dc-chicago,false
tmp-00799,SHP-021,2026-06-24T09:00:00.000Z,5.1,44,true,loc-dc-chicago,false
tmp-00800,SHP-021,2026-06-24T12:00:00.000Z,5.5,53,true,loc-dc-chicago,false
tmp-00801,SHP-021,2026-06-24T15:00:00.000Z,4.3,54,false,loc-dc-chicago,false
tmp-00802,SHP-021,2026-06-24T18:00:00.000Z,3.4,52,true,loc-dc-chicago,false
tmp-00803,SHP-021,2026-06-24T21:00:00.000Z,4.4,44,true,loc-dc-chicago,false
tmp-00804,SHP-021,2026-06-25T00:00:00.000Z,5.4,45,true,loc-dc-chicago,false
tmp-00805,SHP-021,2026-06-25T03:00:00.000Z,5.1,40,true,loc-dc-chicago,false
tmp-00806,SHP-021,2026-06-25T06:00:00.000Z,4.5,35,true,loc-dc-chicago,false
tmp-00807,SHP-021,2026-06-25T09:00:00.000Z,5.2,37,true,loc-dc-chicago,false
tmp-00808,SHP-021,2026-06-25T12:00:00.000Z,6.2,38,true,loc-hospital-ny,false
tmp-00809,SHP-022,2026-06-01T12:00:00.000Z,3.4,47,true,loc-port-hamburg,false
tmp-00810,SHP-022,2026-06-01T15:00:00.000Z,5.2,53,true,loc-port-hamburg,false
tmp-00811,SHP-022,2026-06-01T18:00:00.000Z,4.7,53,true,loc-port-hamburg,false
tmp-00812,SHP-022,2026-06-01T21:00:00.000Z,5.5,55,true,loc-port-hamburg,false
tmp-00813,SHP-022,2026-06-02T00:00:00.000Z,5,46,true,loc-port-hamburg,false
tmp-00814,SHP-022,2026-06-02T03:00:00.000Z,5.2,40,true,loc-port-hamburg,false
tmp-00815,SHP-022,2026-06-02T06:00:00.000Z,4,49,true,loc-port-hamburg,false
tmp-00816,SHP-022,2026-06-02T09:00:00.000Z,5.1,43,true,loc-port-hamburg,false
tmp-00817,SHP-022,2026-06-02T12:00:00.000Z,3.9,46,true,loc-port-hamburg,false
tmp-00818,SHP-022,2026-06-02T15:00:00.000Z,4.1,44,true,loc-port-hamburg,false
tmp-00819,SHP-022,2026-06-02T18:00:00.000Z,4.7,44,true,loc-port-hamburg,false
tmp-00820,SHP-022,2026-06-02T21:00:00.000Z,5.4,47,true,loc-port-hamburg,false
tmp-00821,SHP-022,2026-06-03T00:00:00.000Z,5.7,42,true,loc-port-hamburg,false
tmp-00822,SHP-022,2026-06-03T03:00:00.000Z,4.3,45,true,loc-port-hamburg,false
tmp-00823,SHP-022,2026-06-03T06:00:00.000Z,5.5,50,true,loc-port-hamburg,false
tmp-00824,SHP-022,2026-06-03T09:00:00.000Z,5,41,true,loc-port-hamburg,false
tmp-00825,SHP-022,2026-06-03T12:00:00.000Z,4.5,50,true,loc-port-hamburg,false
tmp-00826,SHP-022,2026-06-03T15:00:00.000Z,6.1,41,true,loc-port-hamburg,false
tmp-00827,SHP-022,2026-06-03T18:00:00.000Z,5.4,41,true,loc-port-hamburg,false
tmp-00828,SHP-022,2026-06-03T21:00:00.000Z,5.2,56,true,loc-port-hamburg,false
tmp-00829,SHP-022,2026-06-04T00:00:00.000Z,5.5,54,true,loc-port-hamburg,false
tmp-00830,SHP-022,2026-06-04T03:00:00.000Z,5.4,49,true,loc-port-hamburg,false
tmp-00831,SHP-022,2026-06-04T06:00:00.000Z,4.3,57,true,loc-port-hamburg,false
tmp-00832,SHP-022,2026-06-04T09:00:00.000Z,4.6,49,true,loc-port-hamburg,false
tmp-00833,SHP-022,2026-06-04T12:00:00.000Z,5,48,true,loc-port-hamburg,false
tmp-00834,SHP-022,2026-06-04T15:00:00.000Z,5.6,45,true,loc-port-hamburg,false
tmp-00835,SHP-022,2026-06-04T18:00:00.000Z,3.1,35,true,loc-port-hamburg,false
tmp-00836,SHP-022,2026-06-04T21:00:00.000Z,5,50,true,loc-port-hamburg,false
tmp-00837,SHP-022,2026-06-05T00:00:00.000Z,4.5,33,true,loc-port-hamburg,false
tmp-00838,SHP-022,2026-06-05T03:00:00.000Z,6.2,37,true,loc-port-hamburg,false
tmp-00839,SHP-022,2026-06-05T06:00:00.000Z,5.2,49,true,loc-port-hamburg,false
tmp-00840,SHP-022,2026-06-05T09:00:00.000Z,4.4,49,true,loc-port-hamburg,false
tmp-00841,SHP-022,2026-06-05T12:00:00.000Z,5,52,true,loc-port-hamburg,false
tmp-00842,SHP-022,2026-06-05T15:00:00.000Z,5.9,38,true,loc-port-hamburg,false
tmp-00843,SHP-022,2026-06-05T18:00:00.000Z,5.6,55,true,loc-port-hamburg,false
tmp-00844,SHP-022,2026-06-05T21:00:00.000Z,3.4,44,true,loc-port-hamburg,false
tmp-00845,SHP-022,2026-06-06T00:00:00.000Z,5.1,45,true,loc-port-hamburg,false
tmp-00846,SHP-022,2026-06-06T03:00:00.000Z,5.3,50,true,loc-port-hamburg,false
tmp-00847,SHP-022,2026-06-06T06:00:00.000Z,4.6,52,true,loc-port-hamburg,false
tmp-00848,SHP-022,2026-06-06T09:00:00.000Z,5.2,43,true,loc-port-newark,false
tmp-00849,SHP-022,2026-06-06T12:00:00.000Z,4.5,44,true,loc-port-newark,false
tmp-00850,SHP-022,2026-06-06T15:00:00.000Z,5.1,51,true,loc-port-newark,false
tmp-00851,SHP-022,2026-06-06T18:00:00.000Z,3.9,46,true,loc-port-newark,false
